-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2020 in UTC
Location: Latitude  28.627   Longitude 77.172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
PSC                   MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PSC
2015,8,4,15,0.0,0.0,32.35,60.21,1.07,282.5,97.39,97.25
2015,8,4,16,0.0,0.0,31.61,63.07,1.19,284.2,97.44,97.3
2015,8,4,17,0.0,0.0,30.76,66.5,1.36,282.3,97.43,97.29
2015,8,4,18,0.0,0.0,29.95,68.94,1.56,281.1,97.39,97.25
2015,8,4,19,0.0,0.0,29.23,70.39,1.69,281.6,97.33,97.19
2015,8,4,20,0.0,0.0,28.69,71.56,1.72,283.5,97.27,97.13
2015,8,4,21,0.0,0.0,28.35,72.53,1.49,283.2,97.23,97.09
2015,8,4,22,0.0,0.0,28.33,71.98,1.11,276.2,97.23,97.09
2015,8,4,23,0.0,0.0,28.15,71.95,0.94,248.9,97.25,97.11
2015,8,5,0,11.12,15.55,27.99,73.71,1.24,221.4,97.3,97.16
2015,8,5,1,84.75,135.48,29.5,64.91,2.19,210.4,97.37,97.23
2015,8,5,2,195.62,326.88,32.67,51.95,2.39,205.0,97.41,97.28
2015,8,5,3,353.38,525.65,34.52,46.86,2.27,216.2,97.44,97.3
2015,8,5,4,472.77,696.8,35.51,44.95,1.96,230.4,97.44,97.3
2015,8,5,5,577.72,819.8,36.28,43.76,1.58,238.2,97.41,97.27
2015,8,5,6,632.17,782.15,36.66,43.76,1.14,238.9,97.36,97.22
2015,8,5,7,610.17,782.08,36.9,43.82,0.85,232.2,97.29,97.15
2015,8,5,8,530.3,713.45,36.84,44.1,0.76,221.8,97.22,97.08
2015,8,5,9,403.62,588.55,36.64,44.45,0.9,210.9,97.15,97.01
2015,8,5,10,270.65,422.15,35.99,46.12,1.12,214.1,97.11,96.98
2015,8,5,11,147.98,241.1,35.22,48.73,1.38,218.5,97.1,96.96
2015,8,5,12,67.2,91.2,34.26,53.18,1.5,217.7,97.11,96.97
2015,8,5,13,6.0,8.15,32.71,63.62,1.46,210.4,97.15,97.01
2015,8,5,14,0.0,0.0,31.57,72.29,1.49,192.8,97.2,97.06
2015,8,5,15,0.0,0.0,30.96,73.29,1.61,183.9,97.26,97.13
2015,8,5,16,0.0,0.0,30.42,74.09,1.75,184.2,97.28,97.14
2015,8,5,17,0.0,0.0,29.92,74.19,1.88,189.5,97.28,97.14
2015,8,5,18,0.0,0.0,29.53,74.67,1.87,196.5,97.26,97.12
2015,8,5,19,0.0,0.0,29.16,75.31,1.83,204.2,97.22,97.08
2015,8,5,20,0.0,0.0,28.77,75.68,1.95,212.0,97.17,97.03
2015,8,5,21,0.0,0.0,28.44,75.8,2.13,215.9,97.12,96.98
2015,8,5,22,0.0,0.0,28.06,76.77,2.28,217.3,97.12,96.98
2015,8,5,23,0.0,0.0,27.7,78.35,2.26,218.0,97.16,97.02
2015,8,6,0,12.07,14.73,27.7,78.61,2.46,215.8,97.23,97.09
2015,8,6,1,96.15,128.38,28.87,72.88,3.23,208.5,97.3,97.16
2015,8,6,2,227.4,309.5,31.52,60.83,3.53,206.9,97.35,97.21
2015,8,6,3,413.33,507.0,33.31,54.48,3.52,208.5,97.4,97.26
2015,8,6,4,583.95,679.03,34.52,51.1,3.06,211.9,97.41,97.27
2015,8,6,5,592.53,803.92,35.54,48.17,2.6,218.3,97.37,97.23
2015,8,6,6,566.95,792.2,36.33,45.89,2.06,228.3,97.31,97.17
2015,8,6,7,463.77,791.92,36.96,44.18,1.53,241.4,97.22,97.08
2015,8,6,8,278.08,722.15,37.18,43.43,1.05,256.8,97.15,97.01
2015,8,6,9,265.2,592.85,37.09,43.47,0.88,269.3,97.09,96.95
2015,8,6,10,77.22,420.67,36.6,44.46,0.88,275.2,97.06,96.92
2015,8,6,11,54.1,234.12,35.89,46.35,0.81,271.4,97.06,96.92
2015,8,6,12,25.45,85.12,34.91,50.55,0.72,245.6,97.09,96.95
2015,8,6,13,3.95,7.8,33.54,59.41,0.88,204.2,97.14,97.0
2015,8,6,14,0.0,0.0,32.15,68.01,1.46,182.0,97.19,97.06
2015,8,6,15,0.0,0.0,31.26,69.23,1.92,178.5,97.25,97.11
2015,8,6,16,0.0,0.0,30.66,69.66,2.16,175.7,97.29,97.15
2015,8,6,17,0.0,0.0,30.14,70.43,2.32,175.1,97.31,97.17
2015,8,6,18,0.0,0.0,29.61,72.03,2.27,183.0,97.29,97.15
2015,8,6,19,0.0,0.0,29.13,74.03,2.06,189.0,97.25,97.11
2015,8,6,20,0.0,0.0,28.79,75.77,1.89,191.6,97.25,97.11
2015,8,6,21,0.0,0.0,28.48,77.83,1.77,192.7,97.27,97.13
2015,8,6,22,0.0,0.0,28.16,79.82,1.79,205.4,97.28,97.14
2015,8,6,23,0.0,0.0,27.79,82.06,1.96,228.9,97.29,97.15
2015,8,7,0,12.82,14.55,27.59,83.35,2.23,241.0,97.34,97.2
2015,8,7,1,104.95,127.45,28.23,79.64,3.0,249.1,97.41,97.27
2015,8,7,2,232.93,307.65,30.02,69.41,3.19,268.6,97.47,97.33
2015,8,7,3,384.58,505.85,32.38,58.26,3.52,287.7,97.52,97.38
2015,8,7,4,485.83,682.88,34.31,51.42,3.57,300.7,97.53,97.39
2015,8,7,5,679.4,805.92,35.54,48.15,3.36,308.7,97.49,97.36
2015,8,7,6,547.85,749.62,36.34,46.16,3.1,314.2,97.44,97.3
2015,8,7,7,295.58,753.3,36.85,44.83,2.8,317.9,97.37,97.23
2015,8,7,8,195.35,691.55,37.04,44.12,2.65,319.4,97.3,97.17
2015,8,7,9,95.75,572.58,36.96,43.78,2.49,326.6,97.25,97.11
2015,8,7,10,35.65,413.23,36.33,44.91,2.33,339.4,97.25,97.12
2015,8,7,11,36.38,238.55,35.41,47.78,1.97,351.0,97.27,97.13
2015,8,7,12,19.52,88.28,34.6,50.62,1.41,2.4,97.29,97.16
2015,8,7,13,2.97,7.6,33.51,59.94,0.77,45.5,97.33,97.19
2015,8,7,14,0.0,0.0,32.27,66.2,1.25,119.6,97.38,97.25
2015,8,7,15,0.0,0.0,31.14,68.53,1.99,145.8,97.44,97.3
2015,8,7,16,0.0,0.0,30.33,69.47,2.8,161.9,97.48,97.34
2015,8,7,17,0.0,0.0,29.51,72.64,3.38,174.4,97.49,97.35
2015,8,7,18,0.0,0.0,28.69,77.31,3.74,181.5,97.51,97.37
2015,8,7,19,0.0,0.0,27.95,81.96,4.09,187.0,97.51,97.37
2015,8,7,20,0.0,0.0,27.39,85.68,4.25,193.9,97.5,97.36
2015,8,7,21,0.0,0.0,26.98,88.7,4.05,200.2,97.49,97.35
2015,8,7,22,0.0,0.0,26.75,90.35,3.61,207.2,97.49,97.35
2015,8,7,23,0.0,0.0,26.53,91.42,3.22,216.4,97.52,97.38
2015,8,8,0,10.57,14.8,26.49,91.11,3.0,226.6,97.57,97.43
2015,8,8,1,78.62,132.65,27.08,87.45,3.11,232.1,97.62,97.48
2015,8,8,2,192.88,323.6,28.35,80.26,2.81,239.9,97.69,97.55
2015,8,8,3,294.58,523.8,29.83,71.04,3.22,252.3,97.76,97.62
2015,8,8,4,116.68,696.58,30.68,67.69,3.22,252.1,97.8,97.66
2015,8,8,5,95.47,821.1,31.61,63.62,3.2,253.5,97.78,97.64
2015,8,8,6,128.1,747.38,32.58,60.18,3.18,259.3,97.7,97.56
2015,8,8,7,203.43,757.45,33.51,57.19,3.02,267.0,97.61,97.47
2015,8,8,8,233.8,700.58,34.2,54.73,2.81,274.5,97.53,97.39
2015,8,8,9,244.77,585.3,34.48,53.4,2.47,278.6,97.46,97.32
2015,8,8,10,189.8,426.62,34.4,53.21,2.15,279.1,97.41,97.27
2015,8,8,11,120.07,249.8,34.0,54.33,1.92,274.5,97.37,97.23
2015,8,8,12,45.6,92.62,33.16,56.82,1.67,262.1,97.36,97.22
2015,8,8,13,5.2,7.62,31.8,67.88,1.01,229.4,97.42,97.28
2015,8,8,14,0.0,0.0,30.68,74.37,1.4,172.2,97.49,97.35
2015,8,8,15,0.0,0.0,29.57,76.22,2.15,171.5,97.53,97.39
2015,8,8,16,0.0,0.0,28.88,76.2,2.63,178.0,97.53,97.39
2015,8,8,17,0.0,0.0,28.33,77.44,2.93,182.0,97.52,97.38
2015,8,8,18,0.0,0.0,27.85,79.3,3.08,187.3,97.51,97.37
2015,8,8,19,0.0,0.0,27.42,81.02,3.23,194.5,97.46,97.32
2015,8,8,20,0.0,0.0,27.0,82.72,3.39,202.3,97.39,97.25
2015,8,8,21,0.0,0.0,26.61,84.94,3.35,207.4,97.33,97.19
2015,8,8,22,0.0,0.0,26.36,87.08,3.12,209.1,97.31,97.17
2015,8,8,23,0.0,0.0,26.27,88.6,2.65,207.4,97.34,97.2
2015,8,9,0,9.25,13.77,26.37,89.13,2.37,197.7,97.43,97.29
2015,8,9,1,68.72,122.97,27.04,86.37,2.8,203.2,97.48,97.34
2015,8,9,2,151.55,304.88,28.14,81.98,2.84,223.9,97.51,97.37
2015,8,9,3,106.78,500.38,29.24,77.51,3.06,245.0,97.55,97.41
2015,8,9,4,128.75,671.97,30.11,73.96,3.14,258.4,97.57,97.43
2015,8,9,5,137.25,796.38,30.94,70.04,3.09,267.0,97.55,97.41
2015,8,9,6,170.7,823.22,31.58,66.85,2.93,272.7,97.51,97.37
2015,8,9,7,385.73,822.88,32.03,64.0,2.76,278.1,97.44,97.3
2015,8,9,8,632.42,751.15,32.32,62.41,2.51,281.3,97.37,97.23
2015,8,9,9,576.4,620.5,32.76,60.0,2.29,284.4,97.29,97.15
2015,8,9,10,411.1,447.0,33.32,57.64,2.09,289.3,97.24,97.1
2015,8,9,11,245.0,258.35,33.37,55.74,2.06,294.3,97.21,97.07
2015,8,9,12,94.15,96.82,32.35,58.99,2.03,291.1,97.21,97.07
2015,8,9,13,7.45,7.45,30.5,74.96,1.55,267.0,97.21,97.07
2015,8,9,14,0.0,0.0,29.48,78.32,1.88,245.9,97.25,97.11
2015,8,9,15,0.0,0.0,28.72,79.51,2.2,235.4,97.28,97.15
2015,8,9,16,0.0,0.0,28.16,80.22,2.34,228.1,97.33,97.19
2015,8,9,17,0.0,0.0,27.7,81.19,2.39,222.6,97.37,97.23
2015,8,9,18,0.0,0.0,27.27,82.38,2.47,222.9,97.38,97.23
2015,8,9,19,0.0,0.0,26.89,83.23,2.58,227.4,97.35,97.21
2015,8,9,20,0.0,0.0,26.49,84.09,2.69,230.9,97.33,97.19
2015,8,9,21,0.0,0.0,26.14,85.11,2.68,231.4,97.32,97.18
2015,8,9,22,0.0,0.0,25.86,86.21,2.56,233.6,97.32,97.18
2015,8,9,23,0.0,0.0,25.57,87.35,2.37,239.9,97.34,97.2
2015,8,10,0,11.45,13.75,25.57,87.99,2.09,248.4,97.38,97.24
2015,8,10,1,86.25,129.8,26.8,81.27,2.31,260.3,97.44,97.3
2015,8,10,2,199.25,319.02,28.0,76.28,1.66,277.6,97.48,97.34
2015,8,10,3,315.2,517.2,30.72,61.82,1.49,311.7,97.55,97.41
2015,8,10,4,498.15,688.08,33.13,47.86,1.57,332.0,97.59,97.45
2015,8,10,5,586.05,810.4,33.94,45.74,1.28,340.4,97.58,97.44
2015,8,10,6,635.28,762.6,34.71,44.58,1.06,347.4,97.53,97.4
2015,8,10,7,681.65,755.9,35.28,43.89,0.98,350.1,97.45,97.31
2015,8,10,8,538.22,684.03,35.49,43.82,1.01,353.7,97.36,97.23
2015,8,10,9,388.25,553.97,35.48,44.16,0.98,350.1,97.3,97.17
2015,8,10,10,259.15,388.42,35.25,45.44,0.86,345.8,97.28,97.15
2015,8,10,11,159.52,222.75,35.0,46.54,0.69,345.0,97.29,97.16
2015,8,10,12,59.62,79.18,34.32,48.74,0.46,341.2,97.32,97.19
2015,8,10,13,5.32,6.03,33.15,53.81,0.06,141.3,97.38,97.24
2015,8,10,14,0.0,0.0,31.93,63.97,0.86,162.4,97.44,97.3
2015,8,10,15,0.0,0.0,30.62,71.63,1.52,169.4,97.49,97.35
2015,8,10,16,0.0,0.0,29.72,74.79,1.88,177.0,97.52,97.38
2015,8,10,17,0.0,0.0,29.17,75.73,2.05,185.6,97.52,97.38
2015,8,10,18,0.0,0.0,28.68,76.46,2.14,196.0,97.51,97.37
2015,8,10,19,0.0,0.0,28.17,77.3,2.24,206.6,97.5,97.35
2015,8,10,20,0.0,0.0,27.76,78.06,2.29,215.6,97.5,97.36
2015,8,10,21,0.0,0.0,27.49,78.71,2.25,221.6,97.49,97.35
2015,8,10,22,0.0,0.0,27.19,79.74,2.14,226.7,97.5,97.36
2015,8,10,23,0.0,0.0,26.95,80.81,2.01,232.9,97.54,97.4
2015,8,11,0,11.77,12.35,27.02,81.81,1.7,239.2,97.59,97.45
2015,8,11,1,102.72,115.57,28.32,72.54,1.68,236.9,97.67,97.53
2015,8,11,2,253.88,291.15,29.35,67.31,0.95,196.5,97.75,97.61
2015,8,11,3,399.05,482.38,31.93,55.33,1.37,140.6,97.82,97.68
2015,8,11,4,471.88,650.47,33.26,51.06,1.69,121.0,97.85,97.71
2015,8,11,5,458.08,772.9,33.8,50.67,1.93,113.8,97.83,97.69
2015,8,11,6,492.95,831.53,34.14,51.01,2.0,114.5,97.78,97.64
2015,8,11,7,119.0,831.6,34.21,52.0,1.95,117.5,97.71,97.57
2015,8,11,8,61.4,756.28,34.04,53.33,1.9,121.4,97.65,97.51
2015,8,11,9,45.22,616.17,33.61,55.49,1.9,121.4,97.62,97.48
2015,8,11,10,35.53,434.38,32.99,59.09,1.82,119.2,97.61,97.47
2015,8,11,11,27.15,241.4,31.95,62.86,1.96,122.5,97.62,97.49
2015,8,11,12,7.75,86.18,30.75,69.02,1.98,127.2,97.66,97.52
2015,8,11,13,1.92,6.22,29.49,79.39,1.81,124.2,97.71,97.57
2015,8,11,14,0.0,0.0,28.73,83.43,2.02,124.1,97.77,97.63
2015,8,11,15,0.0,0.0,28.16,85.41,2.27,129.1,97.83,97.69
2015,8,11,16,0.0,0.0,27.68,87.31,2.41,136.7,97.85,97.71
2015,8,11,17,0.0,0.0,27.24,89.2,2.54,143.8,97.83,97.69
2015,8,11,18,0.0,0.0,26.87,90.87,2.6,149.5,97.8,97.66
2015,8,11,19,0.0,0.0,26.56,92.32,2.39,156.5,97.76,97.62
2015,8,11,20,0.0,0.0,26.23,93.87,2.05,163.0,97.71,97.57
2015,8,11,21,0.0,0.0,25.93,95.07,1.87,164.2,97.7,97.55
2015,8,11,22,0.0,0.0,25.64,96.17,1.92,160.8,97.71,97.57
2015,8,11,23,0.0,0.0,25.48,96.7,2.03,159.2,97.74,97.6
2015,8,12,0,11.18,13.02,25.58,96.17,2.38,159.4,97.79,97.65
2015,8,12,1,95.1,129.07,26.46,93.0,2.93,160.7,97.86,97.72
2015,8,12,2,211.15,315.23,28.43,81.47,2.81,167.9,97.92,97.78
2015,8,12,3,373.7,514.45,30.23,71.72,2.59,171.3,97.97,97.83
2015,8,12,4,526.97,686.7,31.34,67.69,2.08,176.4,97.98,97.84
2015,8,12,5,657.67,810.58,32.19,64.5,1.53,178.5,97.96,97.82
2015,8,12,6,838.92,878.88,32.9,61.63,1.0,170.8,97.9,97.76
2015,8,12,7,869.22,875.45,33.33,59.55,0.68,142.8,97.84,97.7
2015,8,12,8,712.72,805.4,33.51,58.16,0.68,107.9,97.75,97.62
2015,8,12,9,665.97,671.15,33.52,57.28,0.86,96.7,97.68,97.54
2015,8,12,10,483.08,497.27,33.42,56.85,0.91,101.4,97.61,97.47
2015,8,12,11,276.08,295.58,33.04,57.9,0.82,115.3,97.57,97.43
2015,8,12,12,102.2,108.72,32.58,59.82,0.78,140.2,97.57,97.43
2015,8,12,13,6.57,6.82,31.21,69.44,0.81,152.8,97.6,97.46
2015,8,12,14,0.0,0.0,30.52,72.23,0.87,157.0,97.64,97.5
2015,8,12,15,0.0,0.0,30.11,71.97,0.85,171.9,97.69,97.55
2015,8,12,16,0.0,0.0,29.72,71.93,0.76,202.5,97.72,97.58
2015,8,12,17,0.0,0.0,29.47,71.0,0.65,244.6,97.72,97.58
2015,8,12,18,0.0,0.0,29.03,72.48,0.58,303.7,97.71,97.57
2015,8,12,19,0.0,0.0,28.39,76.04,0.76,346.3,97.7,97.56
2015,8,12,20,0.0,0.0,27.88,80.23,0.9,3.8,97.67,97.53
2015,8,12,21,0.0,0.0,27.67,80.95,0.79,24.6,97.65,97.5
2015,8,12,22,0.0,0.0,27.4,81.2,0.66,68.8,97.65,97.51
2015,8,12,23,0.0,0.0,26.85,82.23,0.9,108.0,97.68,97.54
2015,8,13,0,11.15,12.43,26.5,85.89,1.15,121.9,97.73,97.59
2015,8,13,1,115.65,127.5,27.64,78.68,1.73,125.8,97.79,97.65
2015,8,13,2,282.05,313.3,29.63,68.97,1.94,132.5,97.86,97.72
2015,8,13,3,495.48,512.7,31.24,61.95,1.63,140.5,97.9,97.76
2015,8,13,4,628.2,675.72,32.22,59.02,1.17,136.4,97.9,97.76
2015,8,13,5,622.62,792.58,32.93,56.86,0.9,117.1,97.85,97.71
2015,8,13,6,779.85,868.88,33.7,54.74,0.92,99.4,97.77,97.63
2015,8,13,7,695.45,855.75,34.2,53.24,1.08,95.3,97.68,97.54
2015,8,13,8,672.35,781.85,34.48,52.01,1.27,98.6,97.59,97.45
2015,8,13,9,576.42,646.0,34.59,51.24,1.35,101.1,97.53,97.39
2015,8,13,10,407.25,465.17,34.34,51.96,1.29,101.7,97.48,97.35
2015,8,13,11,236.98,268.45,34.04,53.35,1.19,106.6,97.48,97.34
2015,8,13,12,86.65,97.18,33.26,54.98,1.21,117.6,97.49,97.35
2015,8,13,13,5.03,6.03,31.6,69.05,1.15,125.5,97.52,97.39
2015,8,13,14,0.0,0.0,30.67,75.06,1.3,131.6,97.58,97.44
2015,8,13,15,0.0,0.0,29.97,77.13,1.51,135.8,97.63,97.49
2015,8,13,16,0.0,0.0,29.27,79.5,1.66,139.4,97.66,97.52
2015,8,13,17,0.0,0.0,28.64,82.22,1.74,143.4,97.67,97.52
2015,8,13,18,0.0,0.0,28.13,84.71,1.75,147.9,97.64,97.5
2015,8,13,19,0.0,0.0,27.81,86.64,1.65,152.7,97.6,97.46
2015,8,13,20,0.0,0.0,27.54,88.18,1.52,158.3,97.56,97.42
2015,8,13,21,0.0,0.0,27.34,89.19,1.46,163.3,97.52,97.38
2015,8,13,22,0.0,0.0,27.18,89.99,1.47,163.4,97.53,97.39
2015,8,13,23,0.0,0.0,27.04,90.72,1.47,160.1,97.56,97.42
2015,8,14,0,10.93,12.0,27.2,90.76,1.37,158.1,97.6,97.45
2015,8,14,1,91.68,121.88,28.36,84.07,1.71,158.1,97.65,97.51
2015,8,14,2,198.85,301.17,30.06,76.06,1.8,151.9,97.69,97.55
2015,8,14,3,328.12,502.98,31.82,66.85,1.57,147.2,97.73,97.59
2015,8,14,4,158.9,672.72,32.89,61.69,1.1,146.2,97.76,97.62
2015,8,14,5,172.23,792.0,33.55,58.92,0.83,151.9,97.75,97.61
2015,8,14,6,227.27,800.62,34.03,56.9,0.52,170.0,97.71,97.57
2015,8,14,7,442.4,790.53,34.47,55.1,0.37,223.9,97.64,97.5
2015,8,14,8,389.12,726.17,34.76,53.68,0.63,273.6,97.57,97.43
2015,8,14,9,540.67,592.78,34.85,53.0,0.77,296.9,97.51,97.37
2015,8,14,10,409.5,421.08,34.63,53.68,0.79,317.6,97.47,97.33
2015,8,14,11,213.98,235.88,34.34,55.28,0.69,329.7,97.45,97.32
2015,8,14,12,75.62,84.07,33.75,56.84,0.59,329.5,97.47,97.33
2015,8,14,13,4.03,5.18,32.77,61.71,0.42,343.3,97.51,97.37
2015,8,14,14,0.0,0.0,32.03,65.1,0.25,26.6,97.55,97.41
2015,8,14,15,0.0,0.0,31.65,66.26,0.18,116.6,97.6,97.46
2015,8,14,16,0.0,0.0,31.16,70.2,0.38,161.6,97.62,97.49
2015,8,14,17,0.0,0.0,30.54,73.18,0.53,156.8,97.63,97.49
2015,8,14,18,0.0,0.0,30.0,74.89,0.67,145.4,97.61,97.47
2015,8,14,19,0.0,0.0,29.46,76.64,0.88,141.4,97.59,97.45
2015,8,14,20,0.0,0.0,28.87,80.61,1.1,148.0,97.55,97.41
2015,8,14,21,0.0,0.0,28.36,84.04,1.27,151.8,97.53,97.39
2015,8,14,22,0.0,0.0,27.94,86.0,1.39,155.8,97.52,97.38
2015,8,14,23,0.0,0.0,27.59,87.3,1.49,162.4,97.55,97.41
2015,8,15,0,10.05,10.3,27.52,87.65,1.52,169.4,97.59,97.45
2015,8,15,1,91.82,105.85,28.5,81.03,2.15,176.8,97.65,97.51
2015,8,15,2,214.32,268.85,30.05,73.31,2.1,185.5,97.71,97.57
2015,8,15,3,406.38,458.48,31.87,65.12,1.66,201.9,97.76,97.62
2015,8,15,4,562.4,628.05,32.48,63.18,1.45,221.6,97.78,97.64
2015,8,15,5,582.8,749.78,32.83,62.25,1.45,238.3,97.77,97.63
2015,8,15,6,597.8,828.25,32.98,61.73,1.56,247.4,97.74,97.6
2015,8,15,7,451.52,819.55,33.16,61.33,1.91,253.9,97.7,97.56
2015,8,15,8,47.8,746.1,33.24,61.31,2.24,256.3,97.66,97.52
2015,8,15,9,37.7,607.2,32.82,63.24,2.19,259.5,97.64,97.5
2015,8,15,10,24.17,427.5,32.37,65.39,2.0,262.5,97.62,97.48
2015,8,15,11,17.67,237.2,31.87,69.07,1.78,261.0,97.62,97.48
2015,8,15,12,9.4,81.0,31.03,72.16,1.76,259.8,97.63,97.5
2015,8,15,13,1.1,4.8,29.81,82.54,1.49,258.0,97.68,97.54
2015,8,15,14,0.0,0.0,29.13,86.59,1.52,259.0,97.71,97.57
2015,8,15,15,0.0,0.0,28.67,87.18,1.74,261.1,97.76,97.62
2015,8,15,16,0.0,0.0,28.18,87.68,2.06,264.2,97.79,97.65
2015,8,15,17,0.0,0.0,27.75,88.54,2.32,266.3,97.78,97.64
2015,8,15,18,0.0,0.0,27.34,89.83,2.49,269.5,97.76,97.62
2015,8,15,19,0.0,0.0,27.0,91.31,2.49,273.7,97.73,97.58
2015,8,15,20,0.0,0.0,26.72,92.72,2.37,277.3,97.71,97.57
2015,8,15,21,0.0,0.0,26.46,94.16,2.08,276.6,97.68,97.53
2015,8,15,22,0.0,0.0,26.24,95.25,1.85,271.5,97.67,97.53
2015,8,15,23,0.0,0.0,26.04,95.95,1.85,264.4,97.69,97.55
2015,8,16,0,12.18,11.3,26.04,95.8,2.15,258.2,97.73,97.59
2015,8,16,1,102.85,119.55,26.93,92.29,3.0,254.2,97.78,97.64
2015,8,16,2,245.45,303.55,28.8,82.22,2.8,267.8,97.83,97.69
2015,8,16,3,387.77,499.48,30.46,73.15,2.7,278.1,97.89,97.75
2015,8,16,4,500.88,665.0,31.46,68.47,2.45,278.9,97.93,97.79
2015,8,16,5,621.53,787.35,32.11,65.15,2.18,280.6,97.92,97.78
2015,8,16,6,690.03,872.9,32.54,62.97,1.93,282.0,97.88,97.74
2015,8,16,7,664.12,865.5,32.8,61.69,1.75,284.9,97.8,97.66
2015,8,16,8,553.9,790.65,32.93,60.8,1.61,290.3,97.73,97.59
2015,8,16,9,396.35,654.3,32.8,60.43,1.67,297.8,97.65,97.52
2015,8,16,10,281.2,470.27,32.55,60.94,1.77,302.8,97.6,97.47
2015,8,16,11,155.35,266.1,32.05,63.22,1.73,300.3,97.58,97.45
2015,8,16,12,58.95,91.78,31.22,67.25,1.65,293.6,97.6,97.46
2015,8,16,13,3.7,4.9,29.73,78.31,1.4,290.1,97.63,97.49
2015,8,16,14,0.0,0.0,28.99,82.71,1.39,289.0,97.67,97.53
2015,8,16,15,0.0,0.0,28.52,83.82,1.48,282.9,97.72,97.58
2015,8,16,16,0.0,0.0,28.08,84.85,1.56,273.3,97.74,97.6
2015,8,16,17,0.0,0.0,27.72,85.82,1.61,264.3,97.74,97.6
2015,8,16,18,0.0,0.0,27.36,86.69,1.67,255.8,97.7,97.56
2015,8,16,19,0.0,0.0,26.93,87.34,1.81,251.7,97.64,97.5
2015,8,16,20,0.0,0.0,26.48,88.03,2.0,252.8,97.58,97.44
2015,8,16,21,0.0,0.0,26.13,88.79,2.15,257.1,97.54,97.4
2015,8,16,22,0.0,0.0,25.86,89.57,2.22,262.2,97.53,97.39
2015,8,16,23,0.0,0.0,25.59,90.47,2.26,267.2,97.55,97.41
2015,8,17,0,9.4,10.93,25.6,90.36,2.42,271.9,97.59,97.44
2015,8,17,1,101.43,115.9,26.78,84.59,3.21,277.5,97.65,97.51
2015,8,17,2,242.68,289.17,29.12,73.89,3.4,295.2,97.72,97.57
2015,8,17,3,443.5,478.23,31.17,65.01,3.46,303.6,97.75,97.61
2015,8,17,4,565.12,639.97,32.35,60.95,2.94,300.5,97.77,97.63
2015,8,17,5,586.03,758.97,33.3,58.09,2.7,292.0,97.75,97.61
2015,8,17,6,683.17,835.0,33.98,55.72,2.77,283.6,97.69,97.55
2015,8,17,7,719.88,836.12,34.48,53.82,3.01,279.6,97.61,97.48
2015,8,17,8,566.55,762.2,34.8,52.41,3.31,277.1,97.53,97.4
2015,8,17,9,574.38,626.35,34.78,51.89,3.39,281.4,97.47,97.33
2015,8,17,10,356.62,446.0,34.67,51.66,3.19,288.3,97.43,97.29
2015,8,17,11,195.65,248.8,34.09,54.38,2.71,292.1,97.43,97.29
2015,8,17,12,70.62,84.5,32.97,58.16,2.44,292.4,97.46,97.33
2015,8,17,13,3.92,4.35,31.29,72.65,1.51,285.3,97.52,97.38
2015,8,17,14,0.0,0.0,31.18,70.9,1.23,263.5,97.59,97.45
2015,8,17,15,0.0,0.0,30.57,72.86,1.39,233.2,97.64,97.5
2015,8,17,16,0.0,0.0,29.53,77.36,1.8,218.0,97.67,97.53
2015,8,17,17,0.0,0.0,28.75,79.41,2.11,215.0,97.66,97.52
2015,8,17,18,0.0,0.0,28.22,80.51,2.25,218.9,97.64,97.5
2015,8,17,19,0.0,0.0,27.73,81.92,2.36,226.4,97.62,97.48
2015,8,17,20,0.0,0.0,27.32,83.42,2.49,235.8,97.59,97.45
2015,8,17,21,0.0,0.0,26.98,85.18,2.44,243.2,97.58,97.44
2015,8,17,22,0.0,0.0,26.67,86.83,2.3,247.6,97.58,97.44
2015,8,17,23,0.0,0.0,26.4,87.67,2.31,250.8,97.6,97.46
2015,8,18,0,10.55,11.55,26.25,87.85,2.47,256.2,97.64,97.5
2015,8,18,1,107.45,129.15,27.65,80.59,3.6,257.8,97.69,97.55
2015,8,18,2,240.4,324.52,30.1,69.65,3.47,270.2,97.75,97.61
2015,8,18,3,398.73,531.22,32.9,58.0,3.66,286.2,97.79,97.65
2015,8,18,4,487.73,708.1,34.26,54.53,3.74,290.2,97.81,97.67
2015,8,18,5,688.7,834.08,35.13,52.33,3.91,291.0,97.78,97.64
